,Id,SalePrice
1071,2532,220830.0309783161
1072,2533,188757.84988237
1073,2534,270426.2099697929
1074,2535,272403.4301399447
1075,2536,213804.96052000855
1076,2537,207860.48040799354
1077,2538,186826.1117986413
1078,2539,188719.05224520294
1079,2540,176141.4593196905
1080,2541,184769.037064337
1081,2542,167104.4876839962
1082,2543,131036.90912061468
1083,2544,140114.9425772191
1084,2545,128381.9569058835
1085,2546,150662.35214268102
1086,2547,143503.61840864923
1087,2548,153897.08080661035
1088,2549,167664.5416238024
1089,2550,219763.14519781465
1090,2551,147615.58306058554
1091,2552,128443.86795568773
1092,2553,121372.09067701644
1093,2554,137841.45488722317
1094,2555,115046.89395473534
1095,2556,114966.26115971664
1096,2557,115792.31846532295
1097,2558,164517.55086891193
1098,2559,140234.94474650067
1099,2560,136515.1799761981
1100,2561,153058.32104946696
1101,2562,143661.11065065843
1102,2563,148340.5458271784
1103,2564,180452.34398696886
1104,2565,136065.93965431207
1105,2566,174200.77456332362
1106,2567,139021.48298026255
1107,2568,193120.79566250485
1108,2569,191144.38938945736
1109,2570,133898.53277675874
1110,2571,156642.32407553963
1111,2572,191389.39045215826
1112,2573,240202.1007963954
1113,2574,231479.78340332315
1114,2575,136752.8954495761
1115,2576,129225.58826473645
1116,2577,171116.33685237973
1117,2578,113782.45077233703
1118,2579,101671.4576561897
1119,2580,140851.91334074596
1120,2581,133744.21485963473
1121,2582,128124.09608944078
1122,2583,283883.80221421696
1123,2584,165760.85688984685
1124,2585,170792.71619156972
1125,2586,203040.25413177125
1126,2587,206877.73199087597
1127,2588,142993.46080761
1128,2589,150681.718346905
1129,2590,218703.8209964573
1130,2591,212617.53818928797
1131,2592,221995.17177514578
1132,2593,270315.37964397686
1133,2594,179012.35312312157
1134,2595,210809.66316201974
1135,2596,302243.3717844108
1136,2597,180528.11225607464
1137,2598,251935.32475589545
1138,2599,308799.67655795824
1139,2600,152380.86185890104
1140,2601,130466.42862917
1141,2602,93183.12363797502
1142,2603,97205.55104469605
1143,2604,92325.60649911649
1144,2605,92991.20629801486
1145,2606,152039.8073266806
1146,2607,172553.91276760792
1147,2608,197341.6195482829
1148,2609,171198.36963976946
1149,2610,128709.88704129671
1150,2611,178459.44939448382
1151,2612,162711.5171775346
1152,2613,135253.68026827206
1153,2614,133962.89356788588
1154,2615,152770.02396825037
1155,2616,147725.006636381
1156,2617,186862.49692839952
1157,2618,172189.64344553064
1158,2619,243294.20467810947
1159,2620,195188.35740149068
1160,2621,179410.50494180663
1161,2622,185401.33547377997
1162,2623,228402.50830739652
1163,2624,217924.82929596448
1164,2625,255470.03573445257
1165,2626,163163.70601512934
1166,2627,180961.48227523695
1167,2628,317614.38805224764
1168,2629,317520.1166864923
1169,2630,245707.57103309606
1170,2631,317813.0118962808
1171,2632,316240.07035158115
1172,2633,294076.70815686905
1173,2634,317892.4458762442
1174,2635,153248.62366269148
1175,2636,195513.051053298
1176,2637,134329.2151944892
1177,2638,260214.89175617308
1178,2639,188416.99228997552
1179,2640,159179.3227962529
1180,2641,106998.34521990482
1181,2642,179631.49787601441
1182,2643,107210.53846296268
1183,2644,135255.14528414758
1184,2645,108992.16608234716
1185,2646,102273.71131332005
1186,2647,106377.4433336626
1187,2648,141889.2919821117
1188,2649,151187.6561657636
1189,2650,148070.26534628525
1190,2651,156030.60369586604
1191,2652,318118.6448975279
1192,2653,243899.57954513992
1193,2654,244370.355162155
1194,2655,317822.3235973703
1195,2656,255240.97606588562
1196,2657,294135.61611472117
1197,2658,225029.96728804827
1198,2659,247324.9132201815
1199,2660,305077.57730274176
1200,2661,317367.04228780256
1201,2662,316628.44574881514
1202,2663,293800.3091302071
1203,2664,268762.9641722613
1204,2665,276085.87260559114
1205,2666,279037.7538623248
1206,2667,171318.09679767667
1207,2668,182570.30317397197
1208,2669,177362.38339072405
1209,2670,246095.041568698
1210,2671,182570.30317397197
1211,2672,182809.2090550099
1212,2673,195547.21940637857
1213,2674,213751.1844758311
1214,2675,173602.06361922203
1215,2676,186042.4236767658
1216,2677,198987.1623462799
1217,2678,259168.14022762454
1218,2679,306089.47689970734
1219,2680,272973.3237197649
1220,2681,307303.88984357053
1221,2682,294636.8991396465
1222,2683,314644.03672018764
1223,2684,287797.87880675436
1224,2685,291772.78471056547
1225,2686,264746.11695888423
1226,2687,263839.9372793096
1227,2688,237303.17084721866
1228,2689,221210.5637420183
1229,2690,307614.20267129404
1230,2691,176314.52323586203
1231,2692,145645.6043723164
1232,2693,189070.2203474258
1233,2694,140517.49705778467
1234,2695,186911.59630388618
1235,2696,185331.2705137889
1236,2697,186534.93095469094
1237,2698,196567.94396080668
1238,2699,171729.69280441036
1239,2700,168940.78615431325
1240,2701,144424.696104678
1241,2702,104783.77237488197
1242,2703,143299.3704036038
1243,2704,140819.93988307
1244,2705,135511.75901378423
1245,2706,128594.19300123146
1246,2707,127657.23872884466
1247,2708,145652.6441944231
1248,2709,121996.8761911231
1249,2710,136539.1026813145
1250,2711,296027.21102741174
1251,2712,308552.35433545127
1252,2713,187463.6196307556
1253,2714,152727.14510910728
1254,2715,174626.0554772772
1255,2716,177970.64750506886
1256,2717,185024.98364945524
1257,2718,235311.64043909873
1258,2719,164559.6617046122
1259,2720,165934.17533635435
1260,2721,145048.12589366382
1261,2722,163523.1492427194
1262,2723,150150.6467197333
1263,2724,134633.92684278375
1264,2725,144406.98128727308
1265,2726,152315.73768692746
1266,2727,157318.71344269707
1267,2728,171633.55644480718
1268,2729,155085.58827381863
1269,2730,153931.11139213492
1270,2731,130576.02115047167
1271,2732,125421.75885235357
1272,2733,163004.01174011434
1273,2734,142714.38625088244
1274,2735,142822.83624120356
1275,2736,159291.02978071664
1276,2737,134019.56712085832
1277,2738,138884.72245831988
1278,2739,163651.2986521777
1279,2740,147429.0509794659
1280,2741,151713.61299890527
1281,2742,155286.3880916455
1282,2743,147489.9973177154
1283,2744,150334.4915574887
1284,2745,145389.96755506433
1285,2746,145407.99602035893
1286,2747,166036.2356710349
1287,2748,133050.91437014044
1288,2749,135247.59131355176
1289,2750,144073.42358406223
1290,2751,138124.45451817845
1291,2752,244395.80614300692
1292,2753,161856.2902177896
1293,2754,171099.01217519506
1294,2755,135592.5100722698
1295,2756,105469.48934170451
1296,2757,63070.97245519807
1297,2758,99618.83007155814
1298,2759,168536.38947061528
1299,2760,144444.8678108836
1300,2761,149398.55191220497
1301,2762,156475.50949700826
1302,2763,176767.19520723182
1303,2764,171791.44630651167
1304,2765,249256.13137177515
1305,2766,154054.8863547554
1306,2767,108147.63357196293
1307,2768,124957.1183809008
1308,2769,130271.95885726134
1309,2770,156479.55103677307
1310,2771,130352.91641261487
1311,2772,135557.5213267742
1312,2773,129838.48801033825
1313,2774,145623.4121670489
1314,2775,144408.05145600843
1315,2776,169794.32491982286
1316,2777,162840.80457202942
1317,2778,131775.82508026712
1318,2779,116741.07585625115
1319,2780,123357.15197970372
1320,2781,113443.3405164876
1321,2782,112269.05481169067
1322,2783,128339.07298679091
1323,2784,138854.28033383226
1324,2785,134482.43030252212
1325,2786,108925.18413197425
1326,2787,126716.08553779498
1327,2788,99914.81152141832
1328,2789,199307.1895578393
1329,2790,115617.17248880758
1330,2791,123452.63090388186
1331,2792,91866.5400400997
1332,2793,169468.81569517413
1333,2794,123265.12599314796
1334,2795,122403.46289059527
1335,2796,115986.11936449609
1336,2797,183635.58398833007
1337,2798,136148.49637208006
1338,2799,127524.71303598346
1339,2800,95723.73074925106
1340,2801,123898.1111642998
1341,2802,149451.62077437417
1342,2803,174398.59385231507
1343,2804,137871.8242469454
1344,2805,101709.97835773809
1345,2806,114632.07655503013
1346,2807,148353.60698043162
1347,2808,153962.35975893537
1348,2809,139341.94100405226
1349,2810,146863.1500419653
1350,2811,158227.00978653663
1351,2812,149692.45060945328
1352,2813,167279.74853003392
1353,2814,176674.75975980915
1354,2815,111612.42470189251
1355,2816,258415.23532364174
1356,2817,134176.3545276143
1357,2818,145170.69790226768
1358,2819,183722.79551982137
1359,2820,127634.27935633069
1360,2821,128003.38355184389
1361,2822,192558.7176588697
1362,2823,224777.4156030474
1363,2824,174918.39601163013
1364,2825,142063.98109604497
1365,2826,140452.95304829135
1366,2827,148939.64759219118
1367,2828,205220.82213799056
1368,2829,173743.9882605094
1369,2830,226925.09492220546
1370,2831,187796.58676037434
1371,2832,210711.27415545358
1372,2833,274773.51887362765
1373,2834,205679.19888696028
1374,2835,214211.6649237357
1375,2836,187859.4626027778
1376,2837,168428.7675999854
1377,2838,154300.77189011712
1378,2839,181080.60164255236
1379,2840,187392.65100225195
1380,2841,207408.7519544179
1381,2842,214159.41124812647
1382,2843,164044.16257653
1383,2844,159775.3755886586
1384,2845,133285.3859489913
1385,2846,214331.7745521059
1386,2847,203351.48163903313
1387,2848,186651.28850088603
1388,2849,202392.28061353284
1389,2850,308920.45541486726
1390,2851,257936.7609309757
1391,2852,221876.43856390452
1392,2853,236087.4832304292
1393,2854,143352.24526086965
1394,2855,189708.68672432966
1395,2856,212800.09920137556
1396,2857,184939.77872184597
1397,2858,194636.656387684
1398,2859,159892.95668529166
1399,2860,135234.7173216029
1400,2861,113759.67741796648
1401,2862,186857.05012045678
1402,2863,131404.2517020154
1403,2864,260961.2189609876
1404,2865,146445.63479482933
1405,2866,138393.78201829508
1406,2867,107744.79393797442
1407,2868,125814.82389832062
1408,2869,122192.8238020462
1409,2870,163976.2162584792
1410,2871,113242.45968957216
1411,2872,70607.65569609254
1412,2873,122084.87300088444
1413,2874,149060.3656148704
1414,2875,126179.0081598044
1415,2876,174306.18087177988
1416,2877,150917.14379827614
1417,2878,190004.62932097013
1418,2879,159592.4869059933
1419,2880,128927.34522485909
1420,2881,136695.7611198652
1421,2882,185752.09801486754
1422,2883,160665.9893676473
1423,2884,181187.80320894014
1424,2885,194976.83935665077
1425,2886,210373.75324986508
1426,2887,109510.0456737015
1427,2888,137562.29691014852
1428,2889,61818.752502569456
1429,2890,106831.09970593337
1430,2891,143047.049244329
1431,2892,71306.80430615116
1432,2893,129100.09061073526
1433,2894,92701.74211261357
1434,2895,295063.7070358488
1435,2896,260405.79993357765
1436,2897,177718.3492445459
1437,2898,150815.24971274758
1438,2899,234649.21990663974
1439,2900,166208.64623431864
1440,2901,188137.28907887157
1441,2902,190503.0332643515
1442,2903,309445.2312119602
1443,2904,311305.6371990772
1444,2905,122456.648645325
1445,2906,192190.93262268123
1446,2907,129433.5877075982
1447,2908,135096.9378942159
1448,2909,158222.9538532125
1449,2910,98458.71365206646
1450,2911,97977.30851689551
1451,2912,164779.7658276601
1452,2913,100814.25792909152
1453,2914,96601.92156568334
1454,2915,96627.91671460768
1455,2916,97994.55466638834
1456,2917,155731.04684119168
1457,2918,117664.6500649179
1458,2919,215409.38057439346
